MJD,X_ECI,Y_ECI,Z_ECI,VX_ECI,VY_ECI,VZ_ECI,
59349.054432870398159,-6484775.056864948943257,-3507052.685791936703026,2281265.449728353414685,-245.719135134959970,-3595.465379301550911,-6219.465608016571423,
59349.055127314801211,-6489383.242617610841990,-3717191.461273838300258,1904721.762251436011866,92.158742442260007,-3407.333394185694033,-6328.717386526443988,
59349.055821759298851,-6473721.128939443267882,-3915719.441387134604156,1522215.456631061621010,429.780469976536494,-3208.539968916343241,-6418.166768410432269,
59349.056516203701904,-6437835.943085145205259,-4102015.471973895095289,1134943.549579671118408,766.084440287538882,-2999.708382364827685,-6487.528513639457742,
59349.057210648097680,-6381838.516129670664668,-4275496.776136776432395,744118.260187003179453,1100.012617950773347,-2781.494242568621303,-6536.581328329074495,
59349.057905092602596,-6305902.970325186848640,-4435620.829217573627830,350963.145289811771363,1430.514030814359330,-2554.583388856480269,-6565.168724896329877,
59349.058599536998372,-6210266.185085700824857,-4581887.108144492842257,-43290.810612113593379,1756.548299247007890,-2319.689643013457953,-6573.199681294715447,
59349.059293981503288,-6095227.054814670234919,-4713838.700903366319835,-437409.136866688495502,2077.089178843774789,-2077.552431661433729,-6560.649024277257013,
59349.059988425899064,-5961145.538441680371761,-4831063.767477487213910,-830157.829607365187258,2391.128047964005418,-1828.934304419625960,-6527.557520547196873,
59349.060682870396704,-5808441.497529583051801,-4933196.849380568601191,-1220307.306124468101189,2697.677335781319471,-1574.618362416794753,-6474.031709787377622,
59349.061377314799756,-5637593.332351796329021,-5019920.023372226394713,-1606636.339650814421475,2995.773847518825278,-1315.405562646001499,-6400.243471480021071,
59349.062071759297396,-5449136.424936393275857,-5090963.892654884606600,-1987935.958543274784461,3284.481941348044074,-1052.111984674223322,-6306.429300423042150,
59349.062766203700448,-5243661.393077494576573,-5146108.408645956777036,-2363013.296852110885084,3562.896533636027925,-785.566098443370720,-6192.889390895155884,
59349.063460648103501,-5021812.169171181507409,-5185183.535065231844783,-2730695.383249645587057,3830.146040335577254,-516.605999866906132,-6059.986527690404728,
59349.064155092601140,-4784283.903264643624425,-5208069.739633803255856,-3089832.858319641556591,4085.395179285083486,-246.076598478204858,-5908.144720868326658,
59349.064849536996917,-4531820.711242787539959,-5214698.317820135504007,-3439303.602164519019425,4327.847589183416858,25.173188436855980,-5737.847590128831143,
59349.065543981501833,-4265213.259083456359804,-5205051.553595338016748,-3778016.252348885405809,4556.748246707100407,296.293176585213246,-5549.636593773622735,
59349.066238425897609,-3985296.217357941903174,-5179162.710065667517483,-4104913.626109616830945,4771.385770330856758,566.434642603661132,-5344.109123435739093,
59349.066932870402525,-3692945.575905404519290,-5137115.861389343626797,-4418976.006852870807052,4971.094571389791781,834.753064233809255,-5121.916418496594815,
59349.067627314798301,-3389075.835416817571968,-5079045.560373192653060,-4719224.312903948128223,5155.256841848171462,1100.410820709585778,-4883.761263168486948,
59349.068321759303217,-3074637.087318034842610,-5005136.344855970703065,-5004723.114486590027809,5323.304339537337000,1362.579825960109247,-4630.395537162271467,
59349.069016203698993,-2750611.989702371880412,-4915622.085865880362689,-5274583.502915888093412,5474.719983430100910,1620.444097386736985,-4362.617624965903815,
59349.069710648102046,-2418012.656238510739058,-4810785.186477011069655,-5527965.800970083102584,5609.039270725095776,1873.202249077615988,-4081.269713757890713,
59349.070405092599685,-2077877.458986914716661,-4690955.637855513021350,-5764082.106439276598394,5725.851500362217848,2120.069908439942083,-3787.234992924238213,
59349.071099537002738,-1731267.774377181893215,-4556509.921705263666809,-5982198.665791382081807,5824.800825306478146,2360.282059413677416,-3481.434762224576843,
59349.071793981500377,-1379264.662466777255759,-4407869.783323173411191,-6181638.073975238017738,5905.587106393733848,2593.095310019031785,-3164.825474551878415,
59349.072488425903430,-1022965.499526734813116,-4245500.870419007726014,-6361781.293319991789758,5967.966616317014996,2817.790077974279939,-2838.395709385020382,
59349.073182870401070,-663480.581702418043278,-4069911.234936120919883,-6522069.484494443051517,6011.752551688830863,3033.672711257754145,-2503.163061848297730,
59349.073877314796846,-301929.698338911985047,-3881649.721143761649728,-6662005.656529068015516,6036.815363860286197,3240.077481659163368,-2160.170947399196393,
59349.074571759301762,60561.313276723922172,-3681304.234068396966904,-6781156.116876706480980,6043.082880401369948,3436.368403837844198,-1810.485407086748182,
59349.075266203697538,422864.003843183687422,-3469499.902187916915864,-6879151.736454762518406,6030.540333999060749,3621.940937735886109,-1455.191965619797884,
59349.075960648202454,783850.761467840522528,-3246897.140016001183540,-6955689.023715530522168,5999.230318330792215,3796.223671131991978,-1095.392476285817793,
59349.076655092598230,1142398.244724938878790,-3014189.614004310220480,-7010531.005683554336429,5949.252567721631749,3958.679930715211412,-732.201861508653678,
59349.077349537001282,1497390.801771030528471,-2772102.110651224851608,-7043507.915965001098812,5880.763558340078816,4108.809275998871271,-366.744862040456610,
59349.078043981498922,1847723.859088192693889,-2521388.321350260637701,-7054517.687695313245058,5793.976003003645019,4246.148864546907134,-0.152825935135070,
59349.078738425901975,2192307.277768143918365,-2262828.546716571319848,-7043526.250420869328082,5689.158261052366470,4370.274783536965515,366.439523652143237,
59349.079432870399614,2530068.672328027430922,-1997227.322278132662177,-7010567.637904407456517,5566.633612651866315,4480.803311453628339,731.897390943342543,
59349.080127314802667,2859956.678476926404983,-1725410.971316736890003,-6955743.889826332218945,5426.779330627477975,4577.392080136785808,1095.089254430848086,
59349.080821759300306,3180944.163023720495403,-1448225.095819378504530,-6879224.755367967300117,5270.025565615277628,4659.741083697171234,1454.890183153658654,
59349.081516203703359,3492031.355775641277432,-1166532.000334075884894,-6781247.199635528959334,5096.854130691629507,4727.593574515102773,1810.185074179873936,
59349.082210648200999,3792248.911648665554821,-881208.079264423344284,-6662114.720941444858909,4907.797203054187776,4780.736881101656763,2159.871881259421116,
59349.082905092596775,4080660.896053332369775,-593141.144995245034806,-6522196.465928974561393,4703.435885936179147,4819.003141076266729,2502.864879763335466,
59349.083599536999827,4356367.664834467694163,-303227.722990842245053,-6361926.152481216937304,4484.398597007094395,4842.269867188169883,2838.097907979177307,
59349.084293981497467,4618508.655398522503674,-12370.315007070888896,-6181800.804448494687676,4251.359359631231200,4850.460402679379513,3164.527547605888230,
59349.084988425900519,4866265.072604171000421,278525.362055990728550,-5982379.287160477600992,4005.035993887406676,4843.544286213990745,3481.136269454300418,
59349.085682870398159,5098862.454935199581087,568553.156649051932618,-5764280.664693395607173,3746.188156060655274,4821.537534467610385,3786.935604458227772,
59349.086377314801211,5315573.120640810579062,856809.275633063632995,-5528182.354891643859446,3475.615192792148264,4784.502774888014756,4080.969286065759206,
59349.087071759298851,5515718.483339197933674,1142395.083482534158975,-5274818.111122245900333,3194.153821030362906,4732.549234567065469,4362.316329987841527,
59349.087766203701904,5698671.218926457688212,1424419.889965926762670,-5004975.812724900431931,2902.675654574647979,4665.832552135037076,4630.094016261853540,
59349.088460648097680,5863857.281119651161134,1702003.730936394073069,-4719495.081152220256627,2602.084594495787314,4584.554438183145976,4883.460743594563610,
59349.089155092602596,6010757.760550978593528,1974280.111037114402279,-4419264.732789494097233,2293.314113185358565,4488.962196354381376,5121.618747923522278,
59349.089849536998372,6138910.572782800532877,2240398.727745968848467,-4105220.069424268323928,1977.324461166537276,4379.348093416026131,5343.816680137412732,
59349.090543981503288,6247911.980019451119006,2499528.146996121853590,-3778340.019375246483833,1655.099825116327565,4256.048634893138114,5549.352065896765453,
59349.091238425899064,6337417.941129681654274,2750858.427239456214011,-3439644.135269491467625,1327.645408928421602,4119.443722600730325,5737.573719612987588,
59349.091932870396704,6407145.284166961908340,2993603.703092770650983,-3090189.440456125419587,995.984335513409405,3969.955676807842337,5907.884090794997974,
59349.092627314799756,6456872.675690227188170,3227004.690480590797961,-2731067.147003697231412,661.154406273588393,3808.048035729429557,6059.741450688512487,
59349.093321759297396,6486441.411133387126029,3450331.117958420421928,-2363399.248330836184323,324.204770905047553,3634.224182007859781,6192.661863099769107,
59349.094016203700448,6495755.992008715867996,3662884.077839790377766,-1988334.994400193914771,-13.807445129585631,3449.025841669735655,6306.220949306532020,
59349.094710648103501,6484784.498074624687433,3863998.275594399776310,-1607047.270492165349424,-351.820572100013351,3253.031467461673856,6400.055500090430542,
59349.095405092601140,6453558.759114446118474,4053044.179329853970557,-1220728.883567891549319,-688.771928836506163,3046.854463597128415,6473.864890977512914,
59349.096099536996917,6402174.307224486023188,4229430.066449734382331,-830588.771182491211221,-1023.601418342596617,2831.141243030879195,6527.412263608192006,
59349.096793981501833,6330790.111591939814389,4392603.931896608322859,-437848.142952300491743,-1355.255088845687624,2606.569117591654503,6560.525440037511544,
59349.097488425897609,6239628.106861083768308,4542055.283145506866276,-43736.585599058744265,-1682.688662867003586,2373.844029708600829,6573.097613970987368,
59349.098182870402525,6128972.507879372686148,4677316.784031058661640,350511.883444036415312,-2004.871005181459168,2133.698176055702788,6565.087792876025560,
59349.098877314798301,5999168.914688817225397,4797965.754831536673009,743662.763856353936717,-2320.787630085321325,1886.887576165069277,6536.521046173871582,
59349.099571759303217,5850623.209024192765355,4903625.530114280059934,1134485.044681383762509,-2629.444237464657363,1634.189491467334847,6487.488437491188961,
59349.100266203698993,5683800.239098871126771,4993966.649179257452488,1521755.146012532757595,-2929.870133069643998,1376.399722741090500,6418.146613675315166,
59349.100960648102046,5499222.305641188286245,5068707.885769790969789,1904260.838086589705199,-3221.121454732438906,1114.329853407877181,6328.717092412671263,
59349.101655092599685,5297467.458651573397219,5127617.114638871513307,2280805.106765494216233,-3502.284208715511795,848.804507495531993,6219.485326458468080,
59349.102349537002738,5079167.621587006375194,5170512.011225879192352,2650209.954372239299119,-3772.477154914669427,580.658622604024004,6090.799582556950554,
59349.103043981500377,4845006.538304851390421,5197260.585925851017237,3011320.130890444852412,-4030.854570636646258,310.734728603382848,5943.069679113140410,
59349.103738425903430,4595717.563269991427660,5207781.564224164001644,3363006.789485578425229,-4276.608928976318566,39.880223724059647,5776.765531689665295,
59349.104432870401070,4332081.294290106743574,5202044.591097109019756,3704171.037349449936301,-4508.973479573331133,-231.055385878707170,5592.415504304022761,
59349.105127314796846,4054923.045928186737001,5180070.273886175826192,4033747.391871676314622,-4727.224686361839304,-501.223270980399036,5390.604511433219159,
59349.105821759301762,3765110.194764559622854,5141930.063850604929030,4350707.110074316151440,-4930.684464042101354,-769.778056090277687,5171.971905606451401,
59349.106516203697538,3463549.386939150281250,5087745.958595687523484,4654061.383329367265105,-5118.722187622283855,-1035.880550516870926,4937.209170533072211,
59349.107210648202454,3151183.637190523557365,5017690.057247839868069,4942864.398299161344767,-5290.756483811625912,-1298.700401779791264,4687.057503783720676,
59349.107905092598230,2828989.326078424230218,4931983.949831299483776,5216216.241086041554809,-5446.256846879687146,-1557.418702450031788,4422.305269111944654,
59349.108599537001282,2497973.098163211718202,4830897.953434068709612,5473265.647585620172322,-5584.745064197883949,-1811.230501017395682,4143.785319385673574,
59349.109293981498922,2159168.693968806881458,4714750.202574449591339,5713212.589976348914206,-5705.796466177783259,-2059.347228444583379,3852.372242158820882,
59349.109988425901975,1813633.700530695961788,4583905.597349186427891,5935310.699376535601914,-5809.041007178464497,-2300.999031762496088,3548.979531896402477,
59349.110682870399614,1462446.241724151419476,4438774.609641854651272,6138869.508625331334770,-5894.164219309581313,-2535.437056921055046,3234.556678939210997,
