UTC,MJD,X,Y,Z,VX,VY,VZ
2021-05-15T06:11:23.000000,59349.25790509259,1503866.172,7197148.599,2344235.497,-2877.219905,-1418.811487,6195.203816
2021-05-15T06:12:23.000000,59349.25859953704,1328585.758,7101657.363,2712085.268,-2964.449862,-1763.27134,6063.258843
2021-05-15T06:13:23.000000,59349.25929398148,1148256.646,6985681.19,3071447.369,-3045.457333,-2101.474368,5912.356446
2021-05-15T06:14:23.000000,59349.259988425925,963261.516,6849625.554,3421198.448,-3119.933319,-2432.422561,5742.976293
2021-05-15T06:15:23.000000,59349.26068287037,774001.222,6693955.027,3760245.686,-3187.581095,-2755.144506,5555.656129
2021-05-15T06:16:23.000000,59349.26137731481,580894.027,6519191.601,4087530.226,-3248.117278,-3068.698134,5350.989921
2021-05-15T06:17:23.000000,59349.26207175926,384374.768,6325912.838,4402030.489,-3301.273044,-3372.173612,5129.626095
2021-05-15T06:18:23.000000,59349.262766203705,184893.944,6114749.844,4702765.384,-3346.795294,-3664.696529,4892.265253
2021-05-15T06:19:23.000000,59349.26346064815,-17083.255,5886385.057,4988797.346,-3384.447559,-3945.430687,4639.657288
2021-05-15T06:20:23.000000,59349.26415509259,-221077.97,5641549.882,5259235.211,-3414.010788,-4213.580241,4372.598431
2021-05-15T06:21:23.000000,59349.26484953704,-426598.74,5381022.224,5513236.91,-3435.284172,-4468.391466,4091.928535
2021-05-15T06:22:23.000000,59349.265543981484,-633142.626,5105623.9,5750012.008,-3448.086034,-4709.154514,3798.528528
2021-05-15T06:23:23.000000,59349.266238425924,-840196.386,4816217.959,5968824.094,-3452.254731,-4935.205281,3493.317765
2021-05-15T06:24:23.000000,59349.26693287037,-1047237.7,4513705.876,6168993.0,-3447.649475,-5145.927213,3177.251132
2021-05-15T06:25:23.000000,59349.26762731482,-1253736.444,4199024.653,6349896.839,-3434.151063,-5340.752898,2851.315951
2021-05-15T06:26:23.000000,59349.26832175926,-1459156.009,3873143.827,6510973.858,-3411.662542,-5519.165367,2516.528841
2021-05-15T06:27:23.000000,59349.2690162037,-1662954.65,3537062.416,6651724.102,-3380.109871,-5680.699211,2173.932592
2021-05-15T06:28:23.000000,59349.26971064815,-1864586.884,3191805.788,6771710.89,-3339.442553,-5824.941576,1824.59301
2021-05-15T06:29:23.000000,59349.27040509259,-2063504.919,2838422.482,6870562.098,-3289.634228,-5951.533012,1469.595702
2021-05-15T06:30:23.000000,59349.271099537036,-2259160.12,2477980.989,6947971.254,-3230.683191,-6060.168164,1110.04284
2021-05-15T06:31:23.000000,59349.27179398148,-2451004.499,2111566.48,7003698.43,-3162.612865,-6150.596305,747.049899
2021-05-15T06:32:23.000000,59349.27248842592,-2638492.24,1740277.523,7037570.946,-3085.472233,-6222.621739,381.742413
2021-05-15T06:33:23.000000,59349.27318287037,-2821081.241,1365222.77,7049483.872,-2999.336198,-6276.104106,15.25266
2021-05-15T06:34:23.000000,59349.273877314816,-2998234.68,987517.627,7039400.334,-2904.305865,-6310.958505,-351.283667
2021-05-15T06:35:23.000000,59349.27457175926,-3169422.591,608280.935,7007351.618,-2800.508759,-6327.155474,-716.730801
2021-05-15T06:36:23.000000,59349.2752662037,-3334123.459,228631.64,6953437.077,-2688.098989,-6324.720802,-1079.956233
2021-05-15T06:37:23.000000,59349.27596064815,-3491825.813,-150314.506,6877823.83,-2567.257305,-6303.735181,-1439.834049
2021-05-15T06:38:23.000000,59349.276655092595,-3642029.827,-527448.227,6780746.274,-2438.19109,-6264.333661,-1795.248166
2021-05-15T06:39:23.000000,59349.277349537035,-3784248.916,-901669.967,6662505.397,-2301.134347,-6206.705039,-2145.095449
2021-05-15T06:40:23.000000,59349.27804398148,-3918011.332,-1271893.093,6523467.91,-2156.347677,-6131.091244,-2488.288849
2021-05-15T06:41:23.000000,59349.27873842593,-4042861.762,-1637047.066,6364065.183,-2004.118157,-6037.786665,-2823.760635
2021-05-15T06:42:23.000000,59349.27943287037,-4158362.902,-1996080.563,6184791.986,-1844.759058,-5927.137308,-3150.465719
2021-05-15T06:43:23.000000,59349.280127314814,-4264097.021,-2347964.545,5986205.033,-1678.609416,-5799.539727,-3467.384954
2021-05-15T06:44:23.000000,59349.28082175926,-4359667.49,-2691695.251,5768921.33,-1506.033483,-5655.439772,-3773.528366
2021-05-15T06:45:23.000000,59349.2815162037,-4444700.274,-3026297.113,5533616.323,-1327.42009,-5495.331126,-4067.938295
2021-05-15T06:46:23.000000,59349.28221064815,-4518845.39,-3350825.58,5281021.876,-1143.18191,-5319.753709,-4349.692396
2021-05-15T06:47:23.000000,59349.282905092594,-4581778.308,-3664369.842,5011924.062,-953.754683,-5129.291964,-4617.906524
2021-05-15T06:48:23.000000,59349.28359953704,-4633201.315,-3966055.445,4727160.785,-759.596362,-4924.573076,-4871.737542
2021-05-15T06:49:23.000000,59349.28429398148,-4672844.82,-4255046.803,4427619.239,-561.186149,-4706.265076,-5110.386068
2021-05-15T06:50:23.000000,59349.28498842593,-4700468.591,-4530549.585,4114233.199,-359.023428,-4475.074823,-5333.099142
2021-05-15T06:51:23.000000,59349.28568287037,-4715862.937,-4791812.984,3787980.165,-153.626585,-4231.745867,-5539.172799
2021-05-15T06:52:23.000000,59349.28637731481,-4718849.809,-5038131.851,3449878.337,54.468304,-3977.056142,-5727.954581
2021-05-15T06:53:23.000000,59349.28707175926,-4709283.817,-5268848.683,3100983.462,264.708908,-3711.81549,-5898.84588
2021-05-15T06:54:23.000000,59349.287766203706,-4687053.158,-5483355.456,2742385.532,476.528192,-3436.863014,-6051.304093
2021-05-15T06:55:23.000000,59349.288460648146,-4652080.455,-5681095.304,2375205.366,689.346042,-3153.064327,-6184.844554
2021-05-15T06:56:23.000000,59349.28915509259,-4604323.486,-5861564.022,2000591.082,902.570953,-2861.30872,-6299.042263
2021-05-15T06:57:23.000000,59349.28984953704,-4543775.817,-6024311.401,1619714.468,1115.601793,-2562.506246,-6393.533427
2021-05-15T06:58:23.000000,59349.29054398148,-4470467.327,-6168942.381,1233767.27,1327.829618,-2257.584732,-6468.016787
2021-05-15T06:59:23.000000,59349.291238425925,-4384464.618,-6295118.031,843957.405,1538.639559,-1947.486731,-6522.254741
2021-05-15T07:00:23.000000,59349.29193287037,-4285871.314,-6402556.336,451505.113,1747.412755,-1633.166417,-6556.074261
2021-05-15T07:01:23.000000,59349.29262731481,-4174828.24,-6491032.803,57639.061,1953.528368,-1315.586407,-6569.36759
2021-05-15T07:02:23.000000,59349.29332175926,-4051513.479,-6560380.866,-336407.588,2156.365631,-995.714525,-6562.092675
2021-05-15T07:03:23.000000,59349.294016203705,-3916142.307,-6610492.105,-729401.126,2355.305918,-674.520541,-6534.273315
2021-05-15T07:04:23.000000,59349.29471064815,-3768967.002,-6641316.261,-1120111.244,2549.734801,-352.972941,-6485.999049
2021-05-15T07:05:23.000000,59349.29540509259,-3610276.528,-6652861.07,-1507314.969,2739.044108,-32.03572,-6417.424783
2021-05-15T07:06:23.000000,59349.29609953704,-3440396.105,-6645191.89,-1889800.569,2922.633958,287.334748,-6328.770204
2021-05-15T07:07:23.000000,59349.296793981484,-3259686.643,-6618431.157,-2266371.418,3099.914799,604.192812,-6220.318963
2021-05-15T07:08:23.000000,59349.297488425924,-3068544.064,-6572757.649,-2635849.801,3270.309432,917.606581,-6092.417632
2021-05-15T07:09:23.000000,59349.29818287037,-2867398.503,-6508405.569,-2997080.655,3433.254998,1226.660921,-5945.47441
2021-05-15T07:10:23.000000,59349.29887731482,-2656713.39,-6425663.452,-3348935.219,3588.204913,1530.460341,-5779.957585
2021-05-15T07:11:23.000000,59349.29957175926,-2436984.41,-6324872.905,-3690314.588,3734.63072,1828.131757,-5596.393773
2021-05-15T07:12:23.000000,59349.3002662037,-2208738.371,-6206427.18,-4020153.156,3872.023869,2118.827118,-5395.365985
2021-05-15T07:13:23.000000,59349.30096064815,-1972531.954,-6070769.602,-4337421.938,3999.897433,2401.725876,-5177.511511
2021-05-15T07:14:23.000000,59349.30165509259,-1728950.362,-5918391.843,-4641131.757,4117.787753,2676.037318,-4943.519662
2021-05-15T07:15:23.000000,59349.302349537036,-1478605.883,-5749832.067,-4930336.297,4225.256013,2941.002745,-4694.129373
2021-05-15T07:16:23.000000,59349.30304398148,-1222136.35,-5565672.951,-5204135.004,4321.889745,3195.897512,-4430.126683
2021-05-15T07:17:23.000000,59349.30373842592,-960203.518,-5366539.578,-5461675.833,4407.304258,3440.032927,-4152.342095
2021-05-15T07:18:23.000000,59349.30443287037,-693491.355,-5153097.232,-5702157.835,4481.143989,3672.758019,-3861.647831
2021-05-15T07:19:23.000000,59349.305127314816,-422704.26,-4926049.082,-5924833.576,4543.08377,3893.461146,-3558.954963
2021-05-15T07:20:23.000000,59349.30582175926,-148565.197,-4686133.779,-6129011.376,4592.829994,4101.571457,-3245.210463
2021-05-15T07:21:23.000000,59349.3065162037,128186.226,-4434122.968,-6314057.376,4630.121702,4296.560172,-2921.394162
2021-05-15T07:22:23.000000,59349.30721064815,406795.747,-4170818.732,-6479397.414,4654.731569,4477.941698,-2588.515666
2021-05-15T07:23:23.000000,59349.307905092595,686496.498,-3897050.967,-6624518.721,4666.466812,4645.274578,-2247.611227
2021-05-15T07:24:23.000000,59349.308599537035,966511.099,-3613674.717,-6748971.424,4665.170027,4798.162276,-1899.740589
2021-05-15T07:25:23.000000,59349.30929398148,1246053.81,-3321567.449,-6852369.858,4650.719942,4936.253803,-1545.983848
2021-05-15T07:26:23.000000,59349.30998842593,1524332.713,-3021626.313,-6934393.7,4623.032152,5059.244247,-1187.438328
2021-05-15T07:27:23.000000,59349.31068287037,1800551.951,-2714765.359,-6994788.902,4582.059805,5166.87527,-825.215403
2021-05-15T07:28:23.000000,59349.311377314814,2073913.997,-2401912.727,-7033368.438,4527.794159,5258.935547,-460.437175
2021-05-15T07:29:23.000000,59349.31207175926,2343621.952,-2084007.822,-7050012.843,4460.264924,5335.260981,-94.233075
2021-05-15T07:30:23.000000,59349.3127662037,2608881.858,-1761998.476,-7044670.558,4379.540513,5395.734677,272.263458
2021-05-15T07:31:23.000000,59349.31346064815,2868905.03,-1436838.124,-7017358.066,4285.728265,5440.286808,637.918202
2021-05-15T07:32:23.000000,59349.314155092594,3122910.395,-1109482.981,-6968159.849,4178.97463,5468.894398,1001.599391
2021-05-15T07:33:23.000000,59349.31484953704,3370126.844,-780889.246,-6897228.138,4059.465256,5481.581042,1362.180957
2021-05-15T07:34:23.000000,59349.31554398148,3609795.581,-452010.311,-6804782.477,3927.424955,5478.416512,1718.545773
2021-05-15T07:35:23.000000,59349.31623842593,3841172.471,-123794.009,-6691109.089,3783.11756,5459.516291,2069.588883
2021-05-15T07:36:23.000000,59349.31693287037,4063530.373,202820.112,-6556560.049,3626.845687,5425.040983,2414.220721
2021-05-15T07:37:23.000000,59349.31762731481,4276161.459,526903.479,-6401552.262,3458.950391,5375.195629,2751.370352
2021-05-15T07:38:23.000000,59349.31832175926,4478379.507,847541.131,-6226566.249,3279.810701,5310.228877,3079.988701
2021-05-15T07:39:23.000000,59349.319016203706,4669522.159,1163834.314,-6032144.743,3089.843028,5230.432032,3399.051738
2021-05-15T07:40:23.000000,59349.319710648146,4848953.148,1474903.004,-5818891.085,2889.500465,5136.138011,3707.563613
2021-05-15T07:41:23.000000,59349.32040509259,5016064.472,1779888.373,-5587467.447,2679.271941,5027.720221,4004.559759
2021-05-15T07:42:23.000000,59349.32109953704,5170278.514,2077955.183,-5338592.858,2459.681214,4905.591324,4289.109946
2021-05-15T07:43:23.000000,59349.32179398148,5311050.101,2368294.097,-5073041.058,2231.285738,4770.201881,4560.321265
2021-05-15T07:44:23.000000,59349.322488425925,5437868.485,2650123.913,-4791638.167,1994.675413,4622.038874,4817.34102
2021-05-15T07:45:23.000000,59349.32318287037,5550259.252,2922693.704,-4495260.191,1750.471183,4461.624142,5059.359553
2021-05-15T07:46:23.000000,59349.32387731481,5647786.139,3185284.855,-4184830.356,1499.323504,4289.512703,5285.61295
2021-05-15T07:47:23.000000,59349.32457175926,5730052.753,3437213.003,-3861316.285,1241.910693,4106.290994,5495.385651
2021-05-15T07:48:23.000000,59349.325266203705,5796704.192,3677829.869,-3525727.021,978.937136,3912.574993,5688.013003
2021-05-15T07:49:23.000000,59349.32596064815,5847428.549,3906524.969,-3179109.895,711.131297,3709.008174,5862.883695
2021-05-15T07:50:23.000000,59349.32665509259,5881958.296,4122727.193,-2822547.265,439.243575,3496.259289,6019.441958
2021-05-15T07:51:23.000000,59349.32734953704,5900071.531,4325906.263,-2457153.114,164.044087,3275.020093,6157.189513
2021-05-15T07:52:23.000000,59349.328043981484,5901593.093,4515574.034,-2084069.559,-113.679617,3046.003022,6275.687328
2021-05-15T07:53:23.000000,59349.328738425924,5886395.537,4691285.672,-1704463.236,-393.12494,2809.938837,6374.557194
2021-05-15T07:54:23.000000,59349.32943287037,5854399.965,4852640.676,-1319521.617,-673.476713,2567.574212,6453.483114
2021-05-15T07:55:23.000000,59349.33012731482,5805576.701,4999283.763,-930449.236,-953.909771,2319.669269,6512.212487
2021-05-15T07:56:23.000000,59349.33082175926,5739945.813,5130905.597,-538463.858,-1233.591623,2066.995035,6550.557068
2021-05-15T07:57:23.000000,59349.3315162037,5657577.471,5247243.364,-144792.592,-1511.685165,1810.330855,6568.393681
2021-05-15T07:58:23.000000,59349.33221064815,5558592.14,5348081.199,249332.027,-1787.351416,1550.461785,6565.664665
2021-05-15T07:59:23.000000,59349.33290509259,5443160.612,5433250.443,642675.973,-2059.752266,1288.175975,6542.378088
2021-05-15T08:00:23.000000,59349.333599537036,5311503.871,5502629.756,1034007.677,-2328.05323,1024.262095,6498.60771
2021-05-15T08:01:23.000000,59349.33429398148,5163892.791,5556145.068,1422101.962,-2591.426197,759.506777,6434.492736
2021-05-15T08:02:23.000000,59349.33498842592,5000647.675,5593769.386,1805743.955,-2849.052192,494.692082,6350.23738
2021-05-15T08:03:23.000000,59349.33568287037,4822137.619,5615522.436,2183732.969,-3100.124155,230.592946,6246.110197
2021-05-15T08:04:23.000000,59349.336377314816,4628779.716,5621470.163,2554886.339,-3343.84976,-32.025385,6122.443136
2021-05-15T08:05:23.000000,59349.33707175926,4421038.086,5611724.075,2918043.187,-3579.45416,-292.409888,5979.630214
2021-05-15T08:06:23.000000,59349.3377662037,4199422.753,5586440.433,3272068.097,-3806.182523,-549.822137,5818.125875
2021-05-15T08:07:23.000000,59349.33846064815,3964488.371,5545819.31,3615854.688,-4023.302366,-803.54044,5638.443237
2021-05-15T08:08:23.000000,59349.339155092595,3716832.815,5490103.533,3948329.083,-4230.105818,-1052.861785,5441.15234
2021-05-15T08:09:23.000000,59349.339849537035,3457095.638,5419577.498,4268453.272,-4425.91202,-1297.103756,5226.878376
2021-05-15T08:10:23.000000,59349.34054398148,3185956.367,5334565.88,4575228.359,-4610.069606,-1535.60661,4996.299634
2021-05-15T08:11:23.000000,59349.34123842593,2904132.672,5235432.205,4867697.678,-4781.95898,-1767.735337,4750.144977
2021-05-15T08:12:23.000000,59349.34193287037,2612378.396,5122577.311,5144949.741,-4940.994253,-1992.881426,4489.191062
2021-05-15T08:13:23.000000,59349.342627314814,2311481.478,4996437.718,5406121.025,-5086.624968,-2210.464296,4214.259563
2021-05-15T08:14:23.000000,59349.34332175926,2002261.784,4857483.908,5650398.59,-5218.337779,-2419.932553,3926.214465
2021-05-15T08:15:23.000000,59349.3440162037,1685568.822,4706218.545,5877022.535,-5335.658102,-2620.765168,3625.959289
2021-05-15T08:16:23.000000,59349.34471064815,1362279.375,4543174.614,6085288.284,-5438.151692,-2812.472583,3314.434227
2021-05-15T08:17:23.000000,59349.345405092594,1033295.032,4368913.502,6274548.702,-5525.426083,-2994.597767,2992.613173
2021-05-15T08:18:23.000000,59349.34609953704,699539.647,4184023.02,6444216.017,-5597.131877,-3166.717159,2661.500633
2021-05-15T08:19:23.000000,59349.34679398148,361956.714,3989115.368,6593763.571,-5652.963887,-3328.441455,2322.128591
2021-05-15T08:20:23.000000,59349.34748842593,21506.686,3784825.06,6722727.369,-5692.662183,-3479.416228,1975.553333
2021-05-15T08:21:23.000000,59349.34818287037,-320835.767,3571806.816,6830707.443,-5716.013024,-3619.322426,1622.852247
2021-05-15T08:22:23.000000,59349.34887731481,-664084.561,3350733.43,6917369.018,-5722.849682,-3747.876757,1265.120592
2021-05-15T08:23:23.000000,59349.34957175926,-1007245.032,3122293.612,6982443.493,-5713.053133,-3864.831975,903.468262
2021-05-15T08:24:23.000000,59349.350266203706,-1349316.825,2887189.82,7025729.216,-5686.552637,-3969.977061,539.016553
2021-05-15T08:25:23.000000,59349.350960648146,-1689296.797,2646136.085,7047092.077,-5643.326231,-4063.137325,172.894921
2021-05-15T08:26:23.000000,59349.35165509259,-2026181.964,2399855.829,7046465.894,-5583.401101,-4144.174413,-193.762291
2021-05-15T08:27:23.000000,59349.35234953704,-2358972.453,2149079.686,7023852.611,-5506.85383,-4212.986202,-559.819112
2021-05-15T08:28:23.000000,59349.35304398148,-2686674.471,1894543.336,6979322.299,-5413.810586,-4269.506625,-924.141189
2021-05-15T08:29:23.000000,59349.353738425925,-3008303.287,1636985.347,6913012.958,-5304.447196,-4313.705433,-1285.599094
2021-05-15T08:30:23.000000,59349.35443287037,-3322886.206,1377145.035,6825130.122,-5178.989046,-4345.587863,-1643.07167
2021-05-15T08:31:23.000000,59349.35512731481,-3629465.538,1115760.349,6715946.265,-5037.710846,-4365.194211,-1995.449342
2021-05-15T08:32:23.000000,59349.35582175926,-3927101.547,853565.777,6585800.005,-4880.936269,-4372.599341,-2341.637445
2021-05-15T08:33:23.000000,59349.356516203705,-4214875.372,591290.298,6435095.106,-4709.03739,-4367.912087,-2680.559563
2021-05-15T08:34:23.000000,59349.35721064815,-4491891.911,329655.355,6264299.292,-4522.433942,-4351.274504,-3011.160792
2021-05-15T08:35:23.000000,59349.35790509259,-4757282.654,69372.897,6073942.854,-4321.592497,-4322.861031,-3332.410833
2021-05-15T08:36:23.000000,59349.35859953704,-5010208.471,-188856.55,5864617.088,-4107.025587,-4282.877672,-3643.307075
2021-05-15T08:37:23.000000,59349.359293981484,-5249862.335,-444345.741,5636972.54,-3879.290668,-4231.561153,-3942.877693
2021-05-15T08:38:23.000000,59349.359988425924,-5475471.986,-696422.536,5391717.062,-3638.98889,-4169.178004,-4230.184737
2021-05-15T08:39:23.000000,59349.36068287037,-5686302.506,-944431.656,5129613.691,-3386.763665,-4096.023552,-4504.327176
2021-05-15T08:40:23.000000,59349.36137731482,-5881658.811,-1187736.378,4851478.344,-3123.299021,-4012.420809,-4764.443858
2021-05-15T08:41:23.000000,59349.36207175926,-6060888.032,-1425720.159,4558177.343,-2849.317814,-3918.719241,-5009.716303
2021-05-15T08:42:23.000000,59349.3627662037,-6223381.79,-1657788.187,4250624.768,-2565.579829,-3815.293468,-5239.371367
2021-05-15T08:43:23.000000,59349.36346064815,-6368578.349,-1883368.845,3929779.665,-2272.879789,-3702.541913,-5452.683791
2021-05-15T08:44:23.000000,59349.36415509259,-6495964.654,-2101915.103,3596643.1,-1972.045237,-3580.885416,-5648.978648
2021-05-15T08:45:23.000000,59349.364849537036,-6605078.23,-2312905.819,3252255.06,-1663.934282,-3450.765816,-5827.63373
