tSec,x,y,z,vx,vy,vz,
28180,5279736.66070614,771449.587148103,-5574899.03635002,3555.53207789539,4772.81504425109,4025.39477156389,
28190,5315062.89222199,819143.649289525,-5534403.78127401,3509.66297370154,4765.9285129246,4073.59795419132,
28200,5349928.9017342,866766.780945788,-5493428.25004111,3463.48833662774,4758.62904454768,4121.44930532046,
28210,5384331.65374311,914314.855725801,-5451975.98184582,3417.0121370263,4750.91724095843,4168.9446539746,
28220,5418268.1525878,961783.753435477,-5410050.55744393,3370.23837223692,4742.79373971522,4216.07985893928,
28230,5451735.4427143,1009169.3604348,-5367655.59885296,3323.17106625995,4734.25921406921,4262.85080914318,
28240,5484730.60894058,1056467.5699946,-5324794.76904887,3275.81426942547,4725.31437293299,4309.25342403701,
28250,5517250.77671818,1103674.282653,-5281471.7716589,3228.17205805842,4715.95996084514,4355.28365396988,
28260,5549293.11239043,1150785.40657147,-5237690.35065078,3180.24853414018,4706.19675793078,4400.93748056313,
28270,5580854.82344735,1197796.85789048,-5193454.29001811,3132.04782496699,4696.02557985801,4446.21091708125,
28280,5611933.15877707,1244704.5610847,-5148767.41346208,3083.57408280544,4685.44727779018,4491.10000879987,
28290,5642525.40891376,1291504.44931772,-5103633.58406957,3034.83148454539,4674.46273833422,4535.60083337082,
28300,5672628.9062822,1338192.46479615,-5058056.70398753,2985.82423135069,4663.07288348485,4579.70950118416,
28310,5702241.02543866,1384764.55912326,-5012040.71409383,2936.55654830773,4651.27867056502,4623.42215572725,
28320,5731359.18330846,1431216.69365193,-4965589.5936645,2887.03268407218,4639.08109216245,4666.73497394094,
28330,5759980.83941982,1477544.83983695,-4918707.36003741,2837.25691051388,4626.48117606252,4709.64416657287,
28340,5788103.49613425,1523744.97958667,-4871398.06827246,2787.23352236011,4613.47998517766,4752.14597852798,
28350,5815724.69887333,1569813.10561388,-4823665.81080828,2736.96683683718,4600.07861747335,4794.2366892163,
28360,5842842.03634189,1615745.221786,-4775514.7171154,2686.46119331037,4586.27820589092,4835.91261289809,
28370,5869453.14074761,1661537.34347436,-4726948.95334611,2635.72095292213,4572.07991826731,4877.17009902644,
28380,5895555.68801697,1707185.49790284,-4677972.72198075,2584.75049822857,4557.48495725203,4918.00553258736,
28390,5921147.39800755,1752685.7244955,-4628590.26147075,2533.55423283382,4542.49456022132,4958.41533443756,
28400,5946226.03471667,1798034.07522343,-4578805.84587821,2482.13658102242,4527.10999918972,4998.39596163985,
28410,5970789.40648637,1843226.61495067,-4528623.7845122,2430.50198738931,4511.3325807191,5037.94390779634,
28420,5994835.36620464,1888259.42177925,-4478048.42156166,2378.6549164672,4495.16364582512,5077.05570337937,
28430,6018361.81150293,1933128.5873932,-4427084.13572512,2326.59985235131,4478.60456988108,5115.72791606019,
28440,6041366.68494986,1977830.21740168,-4375735.33983701,2274.34129832101,4461.65676251914,5153.95715103521,
28450,6063847.97424119,2022360.43168104,-4324006.48049085,2221.88377645847,4444.32166752875,5191.74005134983,
28460,6085803.71238592,2066715.36471586,-4271902.0376591,2169.23182726415,4426.6007627521,5229.07329821947,
28470,6107231.97788851,2110891.16593899,-4219426.52430991,2116.39000926905,4408.49555997657,5265.95361134774,
28480,6128130.89492728,2154884.00007039,-4166584.48602061,2063.36289864403,4390.00760482399,5302.37774924143,
28490,6148498.63352881,2198690.04745495,-4113380.50058817,2010.15508880612,4371.13847663666,5338.34250952206,
28500,6168333.40973842,2242305.5043991,-4059819.17763647,1956.7711900222,4351.88978836008,5373.84472923383,
28510,6187633.4857867,2285726.58350624,-4005905.15822059,1903.21582901029,4332.26318642243,5408.88128514784,
28520,6206397.17025202,2328949.51401094,-3951643.11442799,1849.49364853879,4312.26035061086,5443.44909406237,
28530,6224622.81821897,2371970.54211193,-3897037.74897678,1795.60930702387,4291.88299394473,5477.54511309944,
28540,6242308.83143289,2414785.93130373,-3842093.79481101,1741.56747812537,4271.13286254589,5511.16633999744,
28550,6259453.65845025,2457391.96270706,-3786816.01469306,1687.37285034143,4250.01173550616,5544.3098134003,
28560,6276055.79478498,2499784.93539784,-3731209.20079314,1633.03012660192,4228.52142475224,5576.97261314319,
28570,6292113.78305077,2541961.16673485,-3675278.174276,1578.54402386076,4206.66377490792,5609.15186053515,
28580,6307626.21309928,2583916.99268603,-3619027.78488474,1523.91927268713,4184.44066315392,5640.84471863892,
28590,6322591.72215422,2625648.76815329,-3562462.9105219,1469.1606168554,4161.85399908503,5672.04839254815,
28600,6337008.99494137,2667152.86729599,-3505588.45682782,1414.27281293363,4138.90572456482,5702.76012966241,
28610,6350876.76381443,2708425.68385281,-3448409.35675614,1359.26062987039,4115.59781357745,5732.97721995987,
28620,6364193.80887674,2749463.63146229,-3390930.57014671,1304.12884857972,4091.93227207673,5762.69699626808,
28630,6376958.95809889,2790263.14398168,-3333157.08329574,1248.88226152387,4067.91113783193,5791.91683453261,
28640,6389171.0874321,2830820.67580437,-3275093.90852328,1193.52567229364,4043.53648027047,5820.63415408357,
28650,6400829.12091736,2871132.70217563,-3216746.08373806,1138.06389518612,4018.81040031696,5848.8464179,
28660,6411932.0307904,2911195.71950679,-3158118.67199967,1082.50175477958,3993.73503022865,5876.55113287169,
28670,6422478.83758234,2951006.24568771,-3099216.76107818,1026.84408550537,3968.31253342703,5903.7458500585,
28680,6432468.61021612,2990560.82039757,-3040045.46301112,971.095731216797,3942.54510432533,5930.42816494669,
28690,6441900.46609848,3029856.00541391,-2980609.91365801,915.261544754835,3916.43496815204,5956.59571770205,
28700,6450773.5712077,3068888.38491987,-2920915.27225223,859.346387510616,3889.98438077008,5982.24619341958,
28710,6459087.1401769,3107654.56580963,-2860966.72095055,803.355128984819,3863.1956284917,6007.37732236932,
28720,6466840.43637288,3146151.17799195,-2800769.46438018,747.292646343942,3836.071027889,6031.98688023796,
28730,6474032.77197059,3184374.8746918,-2740328.72918336,691.163823973624,3808.61292559998,6056.07268836607,
28740,6480663.50802306,3222322.33275004,-2679649.76355969,634.973553029153,3780.82369813018,6079.63261398041,
28750,6486732.05452685,3259990.25292109,-2618737.83680614,578.726730983421,3752.70575164983,6102.6645704212,
28760,6492237.87048291,3297375.36016851,-2557598.23885477,522.428261172572,3724.26152178657,6125.16651736386,
28770,6497180.463953,3334474.40395856,-2496236.2798083,466.083052339677,3695.49347341388,6147.13646103527,
28780,6501559.39211143,3371284.15855157,-2434657.28947355,409.696018176764,3666.40410043519,6168.572454424,
28790,6505374.26129226,3407801.42329111,-2372866.61689282,353.272076865559,3636.99592556395,6189.47259748476,
28800,6508624.72703189,3444023.02289105,-2310869.62987315,296.816150617273,3607.2715000997,6209.8350373367,
28810,6511310.49410706,3479945.8077202,-2248671.7145138,240.333165211743,3577.23340370037,6229.65796845582,
28820,6513431.31656826,3515566.65408479,-2186278.27473171,183.828049536201,3546.88424415099,6248.93963286136,
28830,6514986.99776842,3550882.46450857,-2123694.73178513,127.305735123877,3516.22665712884,6267.67832029644,
28840,6515977.39038714,3585890.16801051,-2060926.52379555,70.7711556926031,3485.26330596537,6285.87236840287,
28850,6516402.3964502,3620586.7203802,-1997979.10526783,14.2292466835394,3453.99688140482,6303.52016289046,
28860,6516261.96734447,3654969.10445067,-1934857.94660871,-42.3150551999001,3422.43010135973,6320.62013770077,
28870,6515556.10382826,3689034.33036892,-1871568.53364369,-98.8568124528621,3390.56571066335,6337.17077516544,
28880,6514284.85603701,3722779.43586384,-1808116.36713238,-155.39108722956,3358.40648081905,6353.17060615909,
28890,6512448.32348441,3756201.48651163,-1744506.96228229,-211.912941803428,3325.95520974677,6368.61821024693,
28900,6510046.65505889,3789297.57599873,-1680745.84826124,-268.417439026862,3293.21472152666,6383.51221582688,
28910,6507080.04901556,3822064.82638209,-1616838.56770834,-324.899642790516,3260.18786613986,6397.85130026637,
28920,6503548.75296353,3854500.38834689,-1552790.67624362,-381.354618482068,3226.87751920675,6411.63419003372,
28930,6499453.06384862,3886601.4414616,-1488607.7419764,-437.777433444426,3193.28658172261,6424.8596608241,
28940,6494793.32793153,3918365.19443042,-1424295.34501242,-494.163157433327,3159.41797979088,6437.52653768019,
28950,6489569.94076147,3949788.885343,-1359859.07695974,-550.506863074294,3125.27466435427,6449.63369510748,
28960,6483783.34714512,3980869.78192149,-1295304.54043362,-606.803626318954,3090.85961092366,6461.18005718435,
28970,6477434.04111111,4011605.18176484,-1230637.34856023,-663.048526900726,3056.17581930498,6472.16459766706,
28980,6470522.56586993,4041992.4125904,-1165863.12447935,-719.236648789904,3021.22631332413,6482.58634008955,
28990,6463049.51376931,4072028.83247273,-1100987.50084617,-775.363080648172,2986.01414054993,6492.44435785838,
29000,6455015.526245,4101711.83007962,-1036016.11933203,-831.422916282596,2950.54237201512,6501.73777434268,
29010,6446421.29376706,4131038.82490534,-970954.630124441,-887.411255099105,2914.81410193532,6510.46576295923,
29020,6437267.5557816,4160007.26750105,-905808.691426164,-943.323202555489,2878.83244742598,6518.62754725265,
29030,6427555.10064804,4188614.63970238,-840583.968953557,-999.153870613875,2842.60054821725,6526.22240097075,
29040,6417284.76557174,4216858.45485414,-775286.135434189,-1054.89837819264,2806.12156636654,6533.24964813492,
29050,6406457.43653224,4244736.25803214,-709920.87010377,-1110.55185161771,2769.39868596903,6539.70866310561,
29060,6395074.04820687,4272245.62626211,-644493.85820246,-1166.10942507301,2732.4351128658,6545.59887064286,
29070,6383135.58389001,4299384.16873572,-579010.790470586,-1221.5662410502,2695.23407434973,6550.91974596175,
29080,6370643.07540766,4326149.52702357,-513477.362643834,-1276.91745079722,2657.79881886915,6555.67081478301,
29090,6357597.60302772,4352539.37528529,-447899.274947966,-1332.1582147658,2620.13261572925,6559.8516533786,
29100,6344000.29536571,4378551.42047658,-382282.231593093,-1387.28370305779,2582.23875479127,6563.46188861236,
29110,6329852.329286,4404183.40255328,-316631.940267581,-1442.28909587006,2544.12054616953,6566.50119797582,
29120,6315154.92979867,4429433.09467238,-250954.111631609,-1497.1695839382,2505.78131992628,6568.96930961927,
29130,6299909.36995193,4454298.30338993,-185254.458810446,-1551.92036897883,2467.22442576454,6570.8660023779,
29140,6284116.97072004,4478776.86885594,-119538.696887497,-1606.53666413057,2428.45323271869,6572.19110579328,
29150,6267779.10088697,4502866.66500612,-53812.5423971465,-1661.0136943938,2389.47112884312,6572.94450013002,
29160,6250897.17692554,4526565.59975052,11918.2871825342,-1715.34669706903,2350.28152089867,6573.1261163875,
29170,6233472.66287222,4549871.61515902,77648.0739371713,-1769.53092219418,2310.88783403719,6572.7359363068,
29180,6215507.07019762,4572782.68764365,143371.10002352,-1823.56163298051,2271.2935114839,6571.77399237245,
29190,6197001.95767256,4595296.82813772,209081.648176887,-1877.4341062473,2231.50201421789,6570.24036780911,
29200,6177958.93122981,4617412.08227177,274774.002218491,-1931.14363285518,2191.51682065068,6568.13519657291,
29210,6158379.64382153,4639126.53054626,340442.447562714,-1984.68551813807,2151.34142630299,6565.4586633375,
29220,6138265.79527237,4660438.28850108,406081.271724185,-2038.05508233344,2110.97934347979,6562.21100347453,
29230,6117619.13212833,4681345.50688169,471684.764824635,-2091.24766101099,2070.43410094384,6558.39250302878,
29240,6096441.44750125,4701846.37180213,537247.220099486,-2144.25860549933,2029.70924358781,6554.00349868772,
29250,6074734.58090911,4721939.10490463,602762.934404101,-2197.08328331078,1988.8083321053,6549.04437774577,
29260,6052500.41811211,4741621.96351601,668226.208719652,-2249.7170785639,1947.73494266073,6543.51557806332,
29270,6029740.89094448,4760893.24080067,733631.348658558,-2302.15539240403,1906.49266655847,6537.4175880207,
29280,6006457.97714209,4779751.26591042,798972.664969428,-2354.3936434215,1865.08510991126,6530.75094646728,
29290,5982653.70016598,4798194.4041308,864244.474041482,-2406.42726806789,1823.51589330806,6523.516242666,
29300,5958330.12902162,4816221.05702429,929441.098408389,-2458.25172107029,1781.78865148133,6515.71411623343,
29310,5933489.37807412,4833829.66257,994556.867251485,-2509.86247584385,1739.90703297384,6507.34525707557,
29320,5908133.60685929,4851018.6953001,1059586.11690233,-2561.2550249029,1697.87469980488,6498.41040531937,
29330,5882265.01989058,4867786.666433,1124523.19134456,-2612.42488027072,1655.69532713575,6488.91035123999,
29340,5855885.86646196,4884132.12400299,1189362.44271499,-2663.3675738883,1613.37260293441,6478.84593518367,
29350,5828998.44044672,4900053.65298669,1254098.23180389,-2714.07865802207,1570.91022763921,6468.21804748591,
29360,5801605.08009215,4915549.87542605,1318724.92855449,-2764.55370567069,1528.31191382129,6457.02762838491,
29370,5773708.16781019,4930619.45054798,1383236.91256155,-2814.7883109707,1485.58138584582,6445.27566792977,
29380,5745310.12996407,4945261.0748806,1447628.57356894,-2864.77808960086,1442.72237953176,6432.96320588328,
29390,5716413.43665081,4959473.48236606,1511894.31196632,-2914.51867918488,1399.73864181012,6420.09133161921,
29400,5687020.60147982,4973255.44446995,1576028.53928469,-2964.005739692,1356.63393038093,6406.66118401377,
29410,5657134.18134741,4986605.77028728,1640025.67869086,-3013.23495383518,1313.41201336877,6392.67395133136,
29420,5626756.77620743,4999523.30664498,1703880.16548071,-3062.20202746633,1270.07666897719,6378.13087110477,
29430,5595891.02883784,5012006.93820096,1767586.44757128,-3110.90268996815,1226.63168514214,6363.03323000994,
29440,5564539.62460352,5024055.58753974,1831138.98599155,-3159.33269464251,1183.08085918468,6347.38236373583,
29450,5532705.29121513,5035668.21526447,1894532.25537188,-3207.48781909491,1139.42799746312,6331.17965684974,
29460,5500390.79848418,5046843.82008568,1957760.74443213,-3255.36386561536,1095.67691502474,6314.42654265875,
29470,5467598.95807425,5057581.43890631,2020818.95646833,-3302.95666155561,1051.83143525719,6297.12450306773,
29480,5434332.62324857,5067880.14690347,2083701.40983797,-3350.26205970334,1007.89538953938,6279.27506843454,
29490,5400594.68861374,5077739.05760652,2146402.63844374,-3397.27593865379,963.872616891799,6260.87981742258,
29500,5366388.08985986,5087157.3229718,2208917.19221589,-3443.99420317947,919.766963625704,6241.94037685092,
29510,5331715.80349683,5096134.13345374,2271239.63759298,-3490.41278459867,875.582282990947,6222.45842154189,
29520,5296580.84658716,5104668.71807248,2333364.5580012,-3536.5276411434,831.322434821714,6202.43567416562,
29530,5260986.2764749,5112760.34447794,2395286.55433199,-3582.33475832712,786.991285179749,6181.87390508082,
29540,5224935.19051105,5120408.31901031,2457000.24541814,-3627.83014931271,742.592705994543,6160.77493217094,
29550,5188430.72577519,5127611.98675689,2518500.26850821,-3673.00985528039,698.130574700138,6139.14062067443,
29560,5151476.05879348,5134370.73160532,2579781.27973917,-3717.86994579539,653.608773868351,6116.972883008,
29570,5114074.40525297,5140683.97629311,2640837.9546073,-3762.40651917464,609.03119083849,6094.27367858151,
29580,5076229.01971226,5146551.18245343,2701664.98843712,-3806.61570285143,564.401717343875,6071.0450136034,
29590,5037943.19530855,5151971.8506572,2762257.09684838,-3850.49365373671,519.724249135823,6047.2889408756,
29600,4999220.26346104,5156945.52045138,2822609.01622093,-3894.03655857555,475.002685606062,6023.00755957742,
29610,4960063.59357082,5161471.77039344,2882715.50415735,-3937.24063429695,430.240929408882,5998.20301503789,
29620,4920476.5927174,5165550.21808218,2942571.33994327,-3980.10212835526,385.442886084618,5972.87749849717,
29630,4880462.70535169,5169180.52018465,3002171.32500525,-4022.6173190615,340.612463686299,5947.03324685772,
29640,4840025.41298588,5172362.37245945,3061510.28336611,-4064.78251590327,295.753572411398,5920.67254242696,
29650,4799168.23388013,5175095.50977639,3120583.06209766,-4106.59405985214,250.870124240584,5893.79771265389,
29660,4757894.72272621,5177379.70613252,3179384.53177083,-4148.04832365847,205.966032585114,5866.4111298625,
29670,4716208.47032832,5179214.77466472,3237909.58690303,-4189.14171213404,161.045211944008,5838.51521098582,
29680,4674113.1032811,5180600.56765891,3296153.14640296,-4229.87066242445,116.111577571434,5810.11241730405,
29690,4631612.28364495,5181536.97655598,3354110.1540128,-4270.23164427355,71.1690451537568,5781.20525419069,
29700,4588709.70861876,5182023.93195453,3411775.5787479,-4310.22116028386,26.2215304946735,5751.79627086937,
29710,4545409.11021003,5182061.4036105,3469144.41533415,-4349.83574617695,-18.7270507942709,5721.88806018352,
29720,4501714.25490233,5181649.40043368,3526211.68464304,-4389.07197105836,-63.6727836013759,5691.48325837892,
29730,4457628.94332013,5180787.9704812,3582972.43412469,-4427.92643769127,-108.611753624917,5660.58454489799,
29740,4413157.00989078,5179477.20094786,3639421.73823879,-4466.39578278205,-153.54004769009,5629.19464218232,
29750,4368302.32250363,5177717.21815319,3695554.69888364,-4504.47667727965,-198.453754076768,5597.31631547883,
29760,4323068.78216602,5175508.18752524,3751366.44582322,-4542.16582668915,-243.348962861209,5564.9523726436,
29770,4277460.3226561,5172850.31358082,3806852.13711225,-4579.45997139759,-288.22176627352,5532.10566393742,
29780,4231480.91017234,5169743.83990214,3862006.95951922,-4616.35588700919,-333.068259071235,5498.77908180701,
29790,4185134.54297969,5166189.04910956,3916826.12894699,-4652.85038468553,-377.88453892781,5464.97556064753,
29800,4138425.25105224,5162186.26283049,3971304.89085108,-4688.94031148564,-422.66670683358,5430.69807654296,
29810,4091357.09571265,5157735.84166413,4025438.5206551,-4724.62255070123,-467.410867505784,5395.94964698302,
29820,4043934.16926809,5152838.18514213,4079222.32416332,-4759.89402218258,-512.113129803804,5360.73333055682,
29830,3996160.59464316,5147493.73168512,4132651.63797006,-4794.75168265161,-556.769607145662,5325.0522266248,
29840,3948040.52500962,5141702.95855503,4185721.82986563,-4829.19252599966,-601.376417922148,5288.90947497151,
29850,3899578.14341329,5135466.38180329,4238428.29923882,-4863.21358356863,-645.929685905425,5252.30825544241,
29860,3850777.66239821,5128784.55621507,4290766.47747562,-4896.81192441513,-690.425540649622,5215.25178756787,
29870,3801643.32362824,5121658.0752494,4342731.82835414,-4929.98465555784,-734.860117881515,5177.74333017773,
29880,3752179.39750629,5114087.57097564,4394319.84843563,-4962.72892220911,-779.229559880035,5139.78618100924,
29890,3702390.18279124,5106073.71400605,4445526.06745165,-4995.04190799176,-823.530015843836,5101.38367631115,
29900,3652280.00621287,5097617.21342481,4496346.04868711,-5026.92083514252,-867.757642246577,5062.53919044615,
29910,3601853.22208469,5088718.81671357,4546775.38935947,-5058.36296470343,-911.90860317998,5023.25613549376,
29920,3551114.21191502,5079379.30967356,4596809.72099392,-5089.36559670244,-955.97907068499,4983.53796085543,
29930,3500067.38401626,5069599.51634454,4646444.70979466,-5119.92607032469,-999.965225071662,4943.38815286348,
29940,3448717.17311249,5059380.29892054,4695676.05701225,-5150.04176407553,-1043.86325522866,4902.81023439522,
29950,3397068.03994545,5048722.55766253,4744499.49930714,-5179.7100959368,-1087.66935892344,4861.80776449352,
29960,3345124.4708791,5037627.2308082,4792910.80910952,-5208.92852351741,-1131.37974309443,4820.38433799454,
29970,3292890.97750253,5026095.29447881,4840905.79497536,-5237.69454419976,-1174.9906241366,4778.54358516345,
29980,3240372.09623155,5014127.76258323,4888480.30193895,-5266.00569528315,-1218.49822818203,4736.2891713382,
29990,3187572.3879088,5001725.68671915,4935630.21186186,-5293.85955412541,-1261.89879137679,4693.62479658107,
30000,3134496.43740247,4988890.15607158,4982351.4437785,-5321.25373828429,-1305.18856015601,4650.5541953381,
30010,3081148.85320357,4975622.29730862,5028639.95423824,-5348.1859056576,-1348.36379151748,4607.08113610362,
30020,3027534.26702185,4961923.27447441,5074491.73764426,-5374.65375462525,-1391.42075329593,4563.20942109101,
30030,2973657.33338025,4947794.28887942,5119902.82658915,-5400.65502419363,-1434.35572443843,4518.94288590857,
30040,2919522.72920793,4933236.57898794,5164869.29218716,-5426.18749414033,-1477.16499528137,4474.28539923713,
30050,2865135.15343176,4918251.42030277,5209387.24440343,-5451.24898516132,-1519.84486782969,4429.24086250991,
30060,2810499.32656648,4902840.12524716,5253452.83237982,-5475.83735902015,-1562.39165603909,4383.81320959309,
30070,2755619.99030322,4887004.04304387,5297062.24475772,-5499.9505186992,-1604.80168610131,4338.00640646615,
30080,2700501.90709653,4870744.55959132,5340211.70999752,-5523.58640855264,-1647.07129673308,4291.82445090057,
30090,2645149.85974995,4854063.09733698,5382897.49669494,-5546.743014461,-1689.19683946888,4245.27137213619,
30100,2589568.6509999,4836961.11514759,5425115.91389409,-5569.41836398662,-1731.17467895774,4198.35123055377,
30110,2533763.10309815,4819440.10817662,5466863.3113972,-5591.61052652934,-1773.00119326396,4151.06811734295,
30120,2477738.05739263,4801501.60772853,5508136.08007104,-5613.31761348162,-1814.67277417164,4103.42615416453,
30130,2421498.37390673,4783147.18112007,5548930.65214991,-5634.53777838202,-1856.1858274922,4055.42949280627,
30140,2365048.93091709,4764378.43153844,5589243.50153517,-5655.26921706609,-1897.5367733745,4007.08231483184,
30150,2308394.62452992,4745196.99789637,5629071.1440912,-5675.51016781366,-1938.72204661633,3958.38883122246,
30160,2251540.3682558,4725604.55468408,5668410.13793776,-5695.25891149166,-1979.73809697655,3909.35328201143,
30170,2194491.09258311,4705602.81181807,5707257.08373865,-5714.51377169173,-2020.58138948664,3859.9799359119,
30180,2137251.74455017,4685193.51448689,5745608.62498664,-5733.27311486215,-2061.24840476093,3810.27308993818,
30190,2079827.28731598,4664378.44299375,5783461.44828454,-5751.53535043373,-2101.7356393047,3760.23706902157,
30200,2022222.69972985,4643159.41259606,5820812.28362244,-5769.29893093951,-2142.03960581947,3709.87622562115,
30210,1964442.97589973,4621538.27334199,5857657.90465102,-5786.56235212819,-2182.15683350513,3659.19493933033,
30220,1906493.12475959,4599516.90990396,5893995.12895092,-5803.32415307142,-2222.08386835863,3608.19761647993,
30230,1848378.16963564,4577097.24140922,5929820.8182981,-5819.5829162649,-2261.81727346888,3556.88868973814,
30240,1790103.14781159,4554281.22126745,5965131.87892522,-5835.33726772353,-2301.35362930788,3505.2726177081,
30250,1731673.11009306,4531070.83699549,5999925.26177895,-5850.58587707061,-2340.68953401783,3453.35388452352,
30260,1673093.12037103,4507468.11003923,6034197.96277328,-5865.32745762123,-2379.82160369409,3401.13699944278,
30270,1614368.25518454,4483475.09559268,6067947.0230387,-5879.56076646004,-2418.74647266388,3348.62649644218,
30280,1555503.60328265,4459093.88241428,6101169.52916736,-5893.28460451376,-2457.46079376063,3295.82693380872,
30290,1496504.26518565,4434326.59264046,6133862.61345412,-5906.49781661853,-2495.96123859386,3242.74289373318,
30300,1437375.35274564,4409175.38159658,6166023.45413361,-5919.19929158289,-2534.24449781481,3189.37898190376,
30310,1378121.98870656,4383642.43760519,6197649.2756131,-5931.38796224667,-2572.3072813779,3135.73982710099,
30320,1318749.30626353,4357729.9817917,6228737.34870146,-5943.06280553669,-2610.14631879848,3081.830080794,
30330,1259262.44862176,4331440.26788749,6259284.99083404,-5954.22284251949,-2647.75835940731,3027.65441673832,
30340,1199666.56855489,4304775.58203052,6289289.56629348,-5964.86713845204,-2685.14017260228,2973.21753057517,
30350,1139966.82796282,4277738.24256339,6318748.4864266,-5974.99480283052,-2722.28854809804,2918.52413943178,
30360,1080168.39742911,4250330.59982894,6347659.20985726,-5984.60498943756,-2759.20029617401,2863.57898152245,
30370,1020276.45577785,4222555.03596335,6376019.24269525,-5993.69689638796,-2795.87224792113,2808.38681574975,
30380,960296.189630166,4194413.96468682,6403826.13874114,-6002.2697661729,-2832.30125548786,2752.95242130518,
30390,900232.792960186,4165909.83109175,6431077.49968721,-6010.3228857023,-2868.48419232536,2697.28059726889,
30400,840091.466650686,4137045.1114285,6457770.97531431,-6017.85558634503,-2904.41795343201,2641.37616220792,
30410,779877.418048303,4107822.31288869,6483904.26368471,-6024.86724396671,-2940.0994555971,2585.24395377251,
30420,719595.860518382,4078243.97338609,6509475.1113309,-6031.35727896457,-2975.52563764346,2528.8888282905,
30430,659252.01299951,4048312.66133506,6534481.31344036,-6037.32515629905,-3010.69346066886,2472.31566035957,
30440,598851.09955773,4018030.9754266,6558920.71403618,-6042.77038552186,-3045.59990828578,2415.52934243754,
30450,538398.348940513,3987401.54440204,6582791.2061536,-6047.6925208003,-3080.24198685938,2358.53478443088,
30460,477898.994130489,3956427.02682429,6606090.73201247,-6052.09116093758,-3114.61672574341,2301.33691328174,
30470,417358.271899009,3925110.11084682,6628817.2831855,-6055.96594938933,-3148.72117751398,2243.94067255392,
30480,356781.42235955,3893453.51398025,6650968.90076243,-6059.31657427613,-3182.55241820109,2186.35102201782,
30490,296173.68852102,3861459.98285668,6672543.67550999,-6062.14276839227,-3216.10754751796,2128.57293723497,
30500,235540.315840994,3829132.29299173,6693539.74802776,-6064.4443092109,-3249.3836890883,2070.61140914201,
30510,174886.551778912,3796473.24854425,6713955.30889983,-6066.22101888554,-3282.3779906714,2012.47144363437,
30520,114217.645349286,3763485.68207392,6733788.59884229,-6067.4727642482,-3315.08762438539,1954.15806114952,
30530,53538.846674934,3730172.45429653,6753037.90884658,-6068.19945680403,-3347.50978692847,1895.67629624984,
30540,-7144.59345970842,3696536.45383704,6771701.58031865,-6068.40105272254,-3379.64169979809,1837.03119720494,
30550,-67827.4240551712,3662580.59698057,6789778.00521395,-6068.07755282526,-3411.48060950812,1778.22782557351,
30560,-128504.394343396,3628307.82742109,6807265.62616821,-6067.22900256993,-3443.02378780365,1719.27125578463,
30570,-189170.254234003,3593721.11600809,6824162.93662405,-6065.85549203111,-3474.26853187344,1660.16657471874,
30580,-249819.754760349,3558823.4604911,6840468.48095341,-6063.95715587722,-3505.21216455976,1600.9188812885,
30590,-310447.648525335,3523617.88526206,6856180.85457577,-6061.53417334425,-3535.8520345656,1541.53328601969,
30600,-371048.690146939,3488107.44109575,6871298.70407221,-6058.58676820629,-3566.1855166593,1482.01491063251,
30610,-431617.636703435,3452295.20488807,6885820.7272952,-6055.11520874317,-3596.21001187676,1422.36888762353,
30620,-492149.248178283,3416184.27939241,6899745.67347435,-6051.11980770551,-3625.92294772151,1362.60035984813,
30630,-552638.287904645,3379777.79295396,6913072.34331787,-6046.6009222776,-3655.32177836293,1302.71448010373,
30640,-613079.523009534,3343078.89924206,6925799.58910992,-6041.55895403813,-3684.40398483314,1242.71641071334,
30650,-673467.724857552,3306090.7769806,6937926.31480378,-6035.99434891907,-3713.16707522267,1182.61132310913,
30660,-733797.669494206,3268816.62967645,6949451.47611088,-6029.90759716269,-3741.60858487556,1122.40439741575,
30670,-794064.138088792,3231259.68534597,6960374.08058559,-6023.29923327649,-3769.72607658366,1062.1008220327,
30680,-854261.917376813,3193423.19623957,6970693.18770592,-6016.16983598586,-3797.5171407805,1001.70579321546,
30690,-914385.800101904,3155310.43856428,6980407.90894997,-6008.52002818414,-3824.9793957345,941.224514654956,
30700,-974430.585457257,3116924.7122045,6989517.40786815,-6000.3504768796,-3852.11048774125,880.662197055047,
30710,-1034391.07952649,3078269.34044072,6998020.90015123,-5991.66189313916,-3878.90809131473,820.024057708031,
30720,-1094262.09572392,3039347.66966642,7005917.65369403,-5982.45503202808,-3905.36990937698,759.315320068107,
30730,-1154038.45523427,3000163.06910303,7013206.98865498,-5972.73069254582,-3931.49367344577,698.541213323032,
30740,-1213714.98745162,2960718.93051304,7019888.27751123,-5962.48971755736,-3957.27714382017,637.706971964264,
30750,-1273286.53041773,2921018.6679113,7025960.9451096,-5951.73299372029,-3982.71810976336,576.817835355983,
30760,-1332747.93125959,2881065.71727444,7031424.46871309,-5940.46145140736,-4007.81438968261,515.879047303438,
30770,-1392094.04662614,2840863.53624857,7036278.37804317,-5928.67606462482,-4032.56383130619,454.895855621047,
30780,-1451319.7431242,2800415.60385519,7040522.25531769,-5916.37785092666,-4056.96431185714,393.873511700694,
30790,-1510419.89775351,2759725.42019536,7044155.73528454,-5903.56787132509,-4081.01373822372,332.817270080546,
30800,-1569389.39834081,2718796.50615225,7047178.50525089,-5890.24723019746,-4104.71004712689,271.732388014665,
